Date_,Close_INFY.NS,Close_TCS.NS,High_INFY.NS,High_TCS.NS,Low_INFY.NS,Low_TCS.NS,Open_INFY.NS,Open_TCS.NS,Volume_INFY.NS,Volume_TCS.NS
2023-07-03,1265.78515625,3162.577880859375,1277.4588608295876,3207.518708187427,1260.8024972460214,3159.1468672810756,1262.2736143412715,3203.1695958653577,7732412,1687264
2023-07-04,1276.652099609375,3197.902587890625,1277.4587926151432,3203.8462807264787,1263.60227910532,3167.4104290385203,1275.8454066036068,3179.684544069416,5797775,1656681
2023-07-05,1278.692626953125,3208.630126953125,1288.800213319331,3217.3767224582975,1272.7133901877326,3194.1814562104755,1288.7053287056738,3208.6784976153644,5414936,1453008
2023-07-06,1275.4656982421875,3211.48095703125,1278.8348549715627,3216.8449091953057,1269.0594229934848,3191.2818416942446,1274.1844663632921,3195.6793244937653,5963897,1848238
2023-07-07,1262.46337890625,3217.618408203125,1277.2690868609272,3244.3411940456626,1257.8603742523696,3191.282115757819,1266.069921275566,3191.282115757819,6295647,1789326
2023-07-10,1261.4666748046875,3162.239501953125,1273.5674157356068,3213.2691333964635,1252.11828243282,3155.7158335117606,1268.489873104064,3213.2691333964635,3940315,1407431
2023-07-11,1279.9263916015625,3162.67431640625,1282.1093170430452,3184.516618856663,1259.4263327917743,3151.4634131295247,1265.5478387081876,3184.516618856663,6126128,1110172
2023-07-12,1265.405517578125,3150.59326171875,1283.058342052219,3178.8624895067005,1259.4262809050838,3141.122051086669,1282.2041488340378,3170.937488223699,8102770,1515240
2023-07-13,1295.5860595703125,3228.539794921875,1306.690339153955,3254.537730569262,1263.0801454732614,3163.0131144232437,1266.9239568395649,3173.8858964986425,9977644,4585146
2023-07-14,1353.3375244140625,3396.802001953125,1357.1813360782141,3406.6601798145125,1310.344366986501,3239.6058290056285,1310.344366986501,3252.1699327577385,12833381,6306101
2023-07-17,1350.490234375,3374.62109375,1384.657035812718,3430.86956458837,1342.2808039351512,3360.4624116862665,1353.3374678281432,3392.3075306304995,11569884,2743228
2023-07-18,1400.07958984375,3379.5986328125,1402.689553916086,3405.8381827730286,1356.232239770198,3348.816487885512,1360.977628992627,3359.4476513391164,16743977,2600090
2023-07-19,1399.8424072265625,3353.697021484375,1422.4780079052075,3398.9278343405786,1386.3180471036108,3330.115027727234,1410.3297644004406,3382.642731380588,13687062,2405370
2023-07-20,1375.6883544921875,3355.87744140625,1396.0935284291188,3370.9934278250535,1367.3364230042164,3329.4726659062862,1396.0935284291188,3345.993866330876,8347221,1715404
2023-07-21,1263.7921142578125,3263.824462890625,1281.2551708686472,3328.358568516059,1238.5466651730258,3254.8613729508666,1252.9726029774079,3298.4655942794197,45548305,3770223
2023-07-24,1268.5374755859375,3289.453857421875,1281.1602577749043,3307.573785698162,1266.3071657311382,3267.5064949843236,1272.7134414431002,3276.1303459587184,8859789,1680132
2023-07-25,1266.6392822265625,3293.71728515625,1274.4691745310197,3301.130144380902,1256.8163495972713,3275.3551112242812,1268.9170922496144,3292.118558408518,6801982,1272980
2023-07-26,1280.1636962890625,3283.2041015625,1281.2551590398325,3314.744535490576,1271.1949565174777,3280.0064113663193,1274.611613770737,3294.8803903109574,5528885,1066803
2023-07-27,1284.2447509765625,3291.53662109375,1294.352453525993,3305.829113235669,1278.4553991042765,3280.0543201951086,1289.4171790586518,3289.647152497062,9191861,1701769
2023-07-28,1272.2388916015625,3251.32421875,1294.3998368148239,3288.4363007546544,1267.9680411635118,3227.6811372293873,1284.9090580635998,3280.00619919588,6122735,2599831
2023-07-31,1286.664794921875,3315.32568359375,1288.3731813935915,3320.3643461255942,1265.3580435307595,3256.653736060517,1280.0687502059716,3260.0451753795705,7902180,2743678
2023-08-01,1295.6810302734375,3344.976318359375,1299.287572433425,3352.679682454882,1287.8986382703856,3309.0754669316248,1292.6440275049854,3309.0754669316248,6064652,1956167
2023-08-02,1287.7562255859375,3333.929443359375,1302.0872775937983,3339.501092566188,1279.7839486732953,3307.7186567799718,1299.5723140372081,3328.4062905896963,7419145,1914899
2023-08-03,1294.8270263671875,3294.492431640625,1296.962451643928,3326.7596003969497,1280.306088143656,3263.5334840564847,1281.2551660444299,3313.9205806036753,6503741,2026351
2023-08-04,1308.1614990234375,3336.739990234375,1315.3270835031713,3363.3385145788507,1292.6440985443578,3295.7519800378323,1299.1927592188438,3295.7519800378323,5712345,2248493
2023-08-07,1322.0654296875,3375.98388671875,1323.9635853654431,3379.8113206886096,1306.8801842639537,3334.5113839792657,1317.2251558795901,3346.817415728949,3729093,1853889
2023-08-08,1319.407958984375,3362.95068359375,1322.5874624128603,3381.700352606828,1313.9033770576289,3349.3849288984434,1321.9230384162722,3375.9834506124294,4161877,1634225
2023-08-09,1323.3941650390625,3355.1025390625,1324.9126664142502,3359.462961134928,1312.1001155570925,3318.8141849066806,1313.523732318999,3357.428002873913,4090828,1794589
2023-08-10,1318.3638916015625,3335.334716796875,1324.7227820981661,3357.4273282703725,1315.0421194457037,3323.6584305020897,1320.7365859986046,3342.989583825395,3873025,1096701
2023-08-11,1301.9923095703125,3341.82763671875,1325.7192537103633,3359.123836250574,1297.4368058079544,3308.106990903836,1321.1162497180374,3331.4595689759235,5783517,1679974
2023-08-14,1322.58740234375,3342.84423828125,1323.9635187993792,3347.8344033290623,1296.0606085656661,3305.1991750377515,1301.9923447610038,3333.9779068207895,4304135,1190425
2023-08-16,1346.2669677734375,3351.129638671875,1347.6430843526266,3358.494001739142,1333.8340707625202,3328.649287589537,1338.9591144663077,3342.990278707455,7735313,1328445
2023-08-17,1339.6708984375,3329.18212890625,1347.6905600057007,3353.4551915233856,1334.4034699774754,3307.3315229062337,1347.6905600057007,3347.835044858064,5618346,1843241
2023-08-18,1318.079345703125,3262.661376953125,1336.9659019665257,3304.2306354819825,1315.5642662654966,3252.390066860784,1332.2205127839168,3304.2306354819825,5134103,2526749
2023-08-21,1333.833984375,3296.13916015625,1335.3524857081586,3303.988012875473,1316.513314251209,3267.408924236702,1318.9808933993697,3270.315871678194,3032722,1375579
2023-08-22,1332.2679443359375,3277.244384765625,1334.450869589094,3305.1996272220176,1325.5295152148603,3260.6749243536065,1333.1695218924635,3294.540818690959,2890714,1222012
2023-08-23,1336.254150390625,3292.844970703125,1344.4636971963555,3296.478655287878,1334.071340786375,3271.285108833591,1343.894273641083,3282.9128995048004,2559125,1330046
2023-08-24,1351.107177734375,3282.6708984375,1352.4834101025679,3307.18620624272,1342.4230924054214,3273.320310703283,1349.1141374590973,3302.2927966570733,5171963,1152881
2023-08-25,1347.785400390625,3276.421142578125,1350.063210348702,3280.7815645840665,1339.5284696286014,3246.334183423521,1341.046970982577,3270.3165044561997,4307172,1158046
2023-08-28,1343.56201171875,3270.849609375,1352.2460967659154,3288.727292926001,1339.5284310658142,3255.8788739320657,1347.7853615901345,3288.727292926001,3133464,1037485
2023-08-29,1345.4603271484375,3271.4306640625,1351.8666030641068,3284.4151734533543,1343.2300172227185,3260.6266021921065,1351.4869487278863,3276.1788209663905,3074444,944517
2023-08-30,1362.069091796875,3285.771484375,1363.492708563721,3302.389677825994,1351.4868506591406,3278.116616498973,1354.3340841928325,3292.602858985793,3070887,1188200
2023-08-31,1362.3536376953125,3252.6806640625,1371.322492128357,3311.4008645236822,1355.8999783761528,3239.938401616976,1362.0689838770345,3295.5096453655283,9792735,3417652
2023-09-01,1370.3260498046875,3274.3857421875,1372.366590381703,3283.8818183650656,1355.4729580726562,3252.680627982781,1358.082922196826,3261.595220010862,3582133,1277950
2023-09-04,1390.4937744140625,3312.46728515625,1395.1442785132833,3326.3722812144993,1361.6417879324683,3265.5201217149,1369.5191795201822,3273.223486692354,4609014,1828332
2023-09-05,1403.59130859375,3322.980712890625,1404.6827713333548,3340.0831618685725,1382.3319407792674,3299.5311437356463,1390.3991028092184,3313.9206305745624,5496840,1501842
2023-09-06,1402.2149658203125,3323.51318359375,1407.3875094039042,3337.0789394161043,1388.7856074751687,3292.6997274802366,1406.4384315927011,3327.4861067117854,5075786,1314818
2023-09-07,1391.537841796875,3348.0771484375,1398.3712715567144,3352.679815814702,1387.599261559934,3316.1492188924058,1395.7138073410727,3324.3855710410835,4411743,1885092
2023-09-08,1394.7647705078125,3335.140869140625,1399.6525445547095,3357.5244601689515,1385.843415640873,3328.5034807633424,1388.9754188545974,3348.0768805191256,3125838,1518917
2023-09-11,1401.2659912109375,3372.689208984375,1402.784608504087,3377.58261845253,1389.9245568734652,3338.145073748266,1394.7648308962373,3354.6177780309135,4182226,1783604
2023-09-12,1424.6607666015625,3469.73291015625,1427.4131155936998,3478.5505097960563,1401.8828977357055,3374.966365415812,1407.0079414013696,3383.6872087373,6793161,4476016
2023-09-13,1422.05078125,3457.18505859375,1428.3621721582897,3477.533695516069,1412.8447723957217,3435.0437090296273,1428.3621721582897,3460.3342524031564,4804686,1754929
2023-09-14,1430.212890625,3449.626220703125,1435.5278195318951,3486.108317457541,1422.810152540514,3435.624470793236,1428.3622350674373,3459.316045771283,6444213,2604721
2023-09-15,1434.6259765625,3486.68994140625,1441.0797519318335,3495.4592807581853,1432.158397458069,3451.951822516696,1440.7000976417155,3457.1844702041294,8657816,2952897
2023-09-18,1415.83447265625,3494.29638671875,1428.267370107953,3507.0386494059744,1412.2279302561053,3464.3549200482844,1428.267370107953,3469.0060836799707,3991916,1395753
2023-09-20,1414.36328125,3494.199951171875,1418.9662857014068,3512.5621251746993,1401.0286909716779,3468.957905689772,1401.0286909716779,3468.957905689772,4169337,1649396
2023-09-21,1425.2777099609375,3474.093505859375,1427.9351743734753,3493.1824165502185,1400.838954487993,3418.5707532840975,1410.8517724894755,3477.2426994387893,6779195,2004073
2023-09-22,1419.962890625,3491.874267578125,1430.2128621969134,3521.0407402671312,1409.5704183462783,3454.4716788483393,1415.929309642692,3472.8338529390844,5455613,1989083
2023-09-25,1399.0831298828125,3466.1962890625,1413.9836057236516,3507.7172914070607,1396.6155506540035,3448.270109534591,1413.9836057236516,3490.760094556336,4217863,1238778
2023-09-26,1386.2705078125,3474.48095703125,1404.5402554107282,3483.4440463276746,1384.7045062760928,3426.322567800822,1403.8284470627452,3456.9425134298713,3996528,1726062
2023-09-27,1392.2972412109375,3477.96923828125,1394.7648205125847,3501.9030608077,1376.210417587719,3445.411328810896,1381.8573845965407,3478.6474787768793,3863586,1541134
2023-09-28,1366.1500244140625,3427.04931640625,1397.6119773813948,3491.0506664267564,1361.9266744482306,3417.9409743121146,1393.1513579600842,3488.337467749346,5814602,1755753
2023-09-29,1362.3536376953125,3419.15234375,1373.125763060997,3457.766161205978,1343.894121422824,3396.817245894456,1359.174250338779,3427.485452770596,6068968,2243791
2023-10-03,1360.9776611328125,3404.85986328125,1363.8248947335087,3424.578518754123,1347.9753406979924,3372.156698037408,1362.9233171016476,3424.578518754123,4181867,1948148
2023-10-04,1370.800537109375,3428.01806640625,1376.115349773036,3437.9501376890325,1345.9821287470402,3369.443117715539,1352.4359043163458,3378.163960793104,4510406,1788138
2023-10-05,1388.9278564453125,3478.017822265625,1400.5066750876435,3511.592975040501,1376.352575628115,3441.050993791205,1378.060962005348,3443.764192410028,7384621,2990768
2023-10-06,1403.4012451171875,3509.0732421875,1408.9059424972613,3522.2030027926003,1388.7855402158827,3464.1610438285925,1394.6697760186767,3479.616267880264,3598672,2075691
2023-10-09,1400.31689453125,3525.497802734375,1415.0751017259533,3564.8868492933016,1387.7416127754695,3518.375686269089,1390.3041925325829,3531.989938592903,3567552,4233074
2023-10-10,1419.0137939453125,3516.341064453125,1420.769564825854,3534.8487278032107,1394.2902692043456,3489.645781544453,1408.3366679571423,3527.1453630044166,5688951,1848148
2023-10-11,1418.302001953125,3497.93017578125,1440.9374861390486,3536.7864724759315,1406.0113739386911,3493.182255691982,1420.7695812614231,3536.7864724759315,7220129,2426417
2023-10-12,1390.87353515625,3432.669189453125,1427.79268525823,3477.33914319273,1378.0609846788639,3428.3572644071205,1415.9292125939835,3464.1126259752996,11081662,4241281
2023-10-13,1358.2728271484375,3460.091796875,1364.77398743652,3466.0509455564743,1328.7090281023143,3415.6638476618878,1333.454417488394,3420.5087609209827,17973439,2890357
2023-10-16,1361.1199951171875,3414.7431640625,1370.0887342825165,3463.773541469456,1357.1812989459045,3409.9467475268652,1359.1743392210635,3455.3919366429436,4850745,1671104
2023-10-17,1368.997314453125,3398.2705078125,1379.3422863103474,3424.529794587994,1364.8214645475139,3394.6853194711102,1366.9093895003193,3420.508611385952,3923764,1672065
2023-10-18,1367.1942138671875,3379.084228515625,1379.9592652681733,3413.4346108818254,1365.1061729766614,3375.935035385601,1368.570330479165,3402.097562927338,4264837,1408245
2023-10-19,1360.6455078125,3357.12890625,1366.3399750170827,3377.724681433553,1353.4799235717073,3353.48581920293,1353.4799235717073,3370.5841359492374,6795691,1514545
2023-10-20,1354.5712890625,3394.919677734375,1365.248414304716,3399.728504737113,1352.6731334638837,3345.8594435611435,1357.1812530105972,3352.028261391684,3928622,1481211
2023-10-23,1336.918701171875,3312.92578125,1359.4118026444849,3379.7643256076253,1333.6918129137414,3304.328238997664,1353.005526368258,3373.984008847668,2636516,1106272
2023-10-25,1317.114501953125,3293.44775390625,1348.3587775546557,3327.3526539606864,1308.7025815988666,3280.9153928431065,1344.9458943551224,3293.8362549645863,6940777,1518537
2023-10-26,1306.9239501953125,3241.61865234375,1320.9118187987838,3277.5151537064353,1300.819322975117,3235.0610960679364,1302.6940498987915,3272.0263311031777,6357656,1984471
2023-10-27,1327.016357421875,3255.413818359375,1331.4867153521186,3266.1488284827115,1310.9616547992175,3241.8615825838215,1310.9616547992175,3254.4909504512443,4634358,1108851
2023-10-30,1323.843994140625,3282.22705078125,1327.016419299138,3286.404504534894,1310.4329197245515,3238.7042584547025,1327.016419299138,3254.4909683759292,2667696,910972
2023-10-31,1315.5281982421875,3272.70654296875,1327.785567599346,3302.0941119260206,1310.3368183378082,3254.5397295948305,1326.6318624240414,3302.0941119260206,3451595,999811
2023-11-01,1301.828857421875,3235.692626953125,1324.2285298970583,3275.4753267054184,1299.425451532662,3216.6029459604515,1319.9986294150858,3259.348500059594,3090672,1563475
2023-11-02,1317.2105712890625,3264.30322265625,1323.1229728710377,3279.7011948612367,1309.0389917857558,3247.8849014667153,1317.0663434741273,3247.8849014667153,3758060,1245384
2023-11-03,1335.3802490234375,3255.365234375,1338.2162206529902,3291.3103587243213,1324.5168089113918,3248.953543691042,1326.727988976112,3285.5786634974306,3349045,1402598
2023-11-06,1349.0797119140625,3283.87841796875,1352.877045915068,3295.584917571486,1337.0626836149413,3263.234259583472,1340.042883162365,3278.778096485328,2736381,1099852
2023-11-07,1350.0411376953125,3274.35791015625,1351.5792939192095,3307.09707059183,1340.9561934614692,3270.034827769469,1345.9072328244042,3281.692705943335,2272209,1191144
2023-11-08,1337.2548828125,3285.1416015625,1350.713954242676,3304.959899943294,1332.8806376561768,3273.4837231784695,1350.713954242676,3275.3294590505507,3550635,992899
2023-11-09,1321.680908203125,3252.013427734375,1343.5037849964333,3294.8076001255913,1317.1144373775558,3246.767477776503,1341.9656288206845,3293.447609300994,5498051,2112352
2023-11-10,1315.9608154296875,3238.412841796875,1320.0947204325528,3252.0136999016195,1308.4141445326438,3227.6294466076274,1317.0182905327597,3242.833168116945,2943649,1338557
2023-11-13,1320.4791259765625,3236.567138671875,1329.0351558628986,3260.320018666236,1317.8833775668425,3232.146812307082,1326.5356375583356,3260.320018666236,3462092,1030990
2023-11-15,1356.00146484375,3307.242919921875,1359.3662327465881,3315.6948341198477,1339.1776253295595,3260.3685349976786,1344.945798877282,3286.647382686546,8551860,2059802
2023-11-16,1389.0723876953125,3398.1259765625,1397.2439671097416,3428.7279078269194,1356.097614410863,3316.860705674454,1361.3851069731406,3332.2589151668635,6673907,3951984
2023-11-17,1382.00634765625,3402.59423828125,1394.9366229606476,3424.015634772953,1379.602942034333,3392.976584597685,1385.3711155269339,3398.1255277250957,4901251,2021292
2023-11-20,1381.0928955078125,3419.255615234375,1395.8978966705292,3433.1477297126785,1378.2569239953461,3391.7137843689516,1386.284274792633,3391.7137843689516,3584210,1475621
2023-11-21,1383.4002685546875,3410.12353515625,1393.9752532343966,3438.1511114703258,1381.237203506565,3401.1858762052193,1386.2843552855172,3419.255681816323,3793135,1807236
2023-11-22,1401.4739990234375,3429.504638671875,1402.579471778413,3431.9333631832583,1380.7084795916498,3381.8532535026366,1380.7084795916498,3400.2143159366433,3108786,1798051
2023-11-23,1393.25439453125,3408.229248046875,1411.183825942675,3442.960009998753,1391.7642359378235,3400.214456827211,1411.183825942675,3429.3591521714443,3186928,2729804
2023-11-24,1381.8623046875,3358.53759765625,1396.5230809422344,3404.634742811444,1378.4494213063508,3354.554394467568,1389.697431533742,3394.6283500921804,2973195,1989733
2023-11-28,1386.957275390625,3371.215576171875,1389.1684555139282,3381.9992089165307,1371.9120500149772,3335.1248213171853,1388.2070932609774,3358.5378227414576,3755373,1689195
2023-11-29,1403.2044677734375,3413.57275390625,1404.2619428915839,3417.7015861237105,1393.7831871209116,3376.7047583651943,1395.0328877682473,3381.7564585834666,3875778,1441634
2023-11-30,1398.9263916015625,3388.168212890625,1404.2138843168973,3416.3898042648802,1393.5427861257995,3381.756284786853,1397.0997797382327,3399.6802257031122,10120867,3266235
2023-12-01,1396.1864013671875,3411.5322265625,1403.492730780569,3416.681170187955,1390.274000233607,3390.5481881740484,1403.492730780569,3400.2144647162854,3489187,1172141
2023-12-04,1407.770751953125,3412.309326171875,1415.0290836998097,3446.651585731549,1393.3023208663506,3398.2713458925928,1404.0214158015515,3443.5912505305155,5511948,1625213
2023-12-05,1397.7725830078125,3430.913330078125,1410.2222944378952,3437.1307696678855,1386.2843511722765,3402.9343775639686,1409.1648194438199,3437.1307696678855,5123039,1377656
2023-12-06,1417.33642578125,3501.346923828125,1419.9320569397587,3509.847460648237,1394.9847532532544,3424.647604718532,1400.4644711895692,3431.885394383781,5269178,1896572
2023-12-07,1409.260986328125,3511.83837890625,1415.9424072165132,3527.042336565962,1405.3194244603783,3489.299863009498,1415.9424072165132,3502.220724769917,4424453,1967653
2023-12-08,1433.535400390625,3523.30224609375,1436.9481661035304,3541.080558059956,1409.597455929151,3499.3551157926445,1413.5871328983626,3529.4226796795115,6323433,1641155
2023-12-11,1430.9876708984375,3539.040283203125,1440.1206120294655,3548.8524255699126,1424.7388164403658,3511.935811233297,1432.4297142349155,3519.6104861838535,3862018,1102503
2023-12-12,1419.018798828125,3567.408203125,1432.4297553003266,3592.958198083649,1410.9433324415797,3527.4798728429014,1420.412727151834,3535.203170212462,6103494,2236866
2023-12-13,1393.013916015625,3491.09716796875,1419.018812113955,3545.937718953249,1377.7763476514297,3461.4181075699794,1418.9706970593943,3539.6716572694795,8549258,3850968
2023-12-14,1443.4373779296875,3562.696044921875,1452.618434833256,3573.1395604942823,1404.8867731828336,3524.1765684036072,1406.857612838719,3526.508049101208,12489858,3290396
2023-12-15,1517.414306640625,3750.92236328125,1527.1721576419056,3784.8758865773325,1462.2320861007129,3562.1618353516847,1464.202925794702,3562.1618353516847,18395389,8531230
2023-12-18,1503.9071044921875,3749.17333984375,1531.4501581135773,3816.983374435695,1500.0136575533297,3720.9515140856697,1507.367985333549,3748.104843385757,6467243,2521612
2023-12-19,1498.0908203125,3707.399658203125,1513.1360454330345,3745.190757103993,1483.622271709409,3681.946670607514,1509.4348242926915,3735.378614376225,4221721,2004435
2023-12-20,1477.037109375,3672.27978515625,1522.3172517113799,3787.6441900858877,1470.8843669835246,3659.1646738589857,1504.580163639275,3718.1340527743664,6592367,2586083
2023-12-21,1476.6524658203125,3679.517578125,1486.890997599005,3698.170134649371,1462.4723721543946,3636.6263987860348,1462.4723721543946,3649.158522199876,5319038,1517562
2023-12-22,1502.51318359375,3714.976806640625,1505.4933832955423,3736.300959232259,1464.154803805307,3654.7444420978113,1475.6430365128183,3691.661052624052,6741060,2413058
2023-12-26,1484.2952880859375,3687.338134765625,1488.1888523737832,3724.6918699059916,1464.1547946804083,3682.091947570358,1475.691142373228,3710.945384194012,6878067,1285231
2023-12-27,1506.55078125,3702.5419921875,1509.3387552878505,3709.3424209966324,1484.3433364104721,3660.5736789728826,1484.3433364104721,3690.6898636990395,4225849,1293976
2023-12-28,1502.2728271484375,3691.564208984375,1508.3293392486667,3728.578067370453,1494.918382055348,3683.9867778516013,1508.3293392486667,3714.977209386298,5702253,1682889
2023-12-29,1483.285888671875,3685.249755859375,1499.196364029952,3713.6174511766944,1480.497914582746,3658.048038186448,1481.5073919205702,3683.889764847791,4388990,1574996
